Vehicle Type,Distance (km),Is Weekend,Weather Code,Traffic Code,Day of Week,Month,Origin_Bangalore,Origin_Chennai,Origin_Delhi,Origin_Hyderabad,Origin_Jaipur,Origin_Kolkata,Origin_Lucknow,Origin_Mumbai,Origin_Pune,Destination_Bangalore,Destination_Chennai,Destination_Delhi,Destination_Hyderabad,Destination_Jaipur,Destination_Kolkata,Destination_Lucknow,Destination_Mumbai,Destination_Pune,Delayed
3,0.09892050815521669,1,0,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-1.5978638694940155,0,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.4773715732141336,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.9013727056469667,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,-1.043947912704241,0,0,1,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.29101178465501915,1,0,1,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.5653166264858456,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.9714672612890933,1,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.8944311929918994,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.0186782302074282,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.9370738499930843,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.0985378802391927,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.7413087199099515,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.6987480952202875,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3,0.5190273485395452,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,-1.251779012283771,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.4542878780528474,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.6081714341341606,1,0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.2527585247317233,1,0,1,6,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0.7347878236543162,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.6011507874164925,1,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.9345152982397633,1,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.7933459373985399,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0962422922655236,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.6230365356352519,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.8138056727243624,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.2823806137241758,0,0,1,2,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.0499491852080942,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.3870678795847189,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.9916956432964807,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.901828576698281,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.1331836522717775,1,0,1,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.0373808257509027,1,0,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.9222267164516543,1,0,1,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2719591686826544,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.5969329358860067,1,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-1.0703981977974797,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.5482306802003225,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,-1.0812297519704361,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.5856499319654798,0,0,1,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0.2696181573272593,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.371923976687978,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0.9473103743927012,0,0,1,3,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2,1.236547547197524,0,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-1.4421430170011995,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.03778793970705698,1,0,1,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.8034729567458276,1,0,1,5,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.7271791548094215,1,0,1,5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.040594170712299,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.9003755835509101,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.7601338425626036,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.102352645747543,1,0,1,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.00735606304420644,0,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.6012171287921024,1,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.3989731345474625,0,0,1,3,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.132593652124954,1,0,1,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.015190577501911245,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0.7521765269981582,1,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-1.5632894706958307,0,0,1,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.16092190562479214,0,0,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,-1.1220136432403,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.40700392489185316,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.5244381597452856,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.4432723405468128,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.6518484412294536,0,0,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.262606065819172,1,0,1,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.4266339577164637,1,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-1.493029073288289,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.8950300316543398,0,0,1,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.191152134339979,0,0,1,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.271940078491295,1,0,1,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-1.4306564650134135,0,0,1,4,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-1.2293355803913295,0,0,1,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.1807851439267723,0,0,1,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.8122983324528685,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.9217557032905299,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.43647063427909644,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-1.6463833726529442,0,0,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.4313544179372149,1,0,1,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1.2744505540498163,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.7843267472764328,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.8943157156559732,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0.23044809194679197,1,0,1,5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.46876307659200245,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.9067248597602405,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.40334337881289306,0,0,1,3,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.6346515405748803,0,0,1,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.281054595110255,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0.6611678801427365,0,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.7595933406102456,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1.3544025246177651,1,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.5313365875432698,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-1.1394431650208607,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.4047813252025538,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.4943092756232565,1,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.4126604544147898,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5282507430232237,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.3494090706736345,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.1376044663930394,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.7112245068632894,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.2520202136466786,1,0,1,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.35595497493399597,0,0,1,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.9955468727820709,0,0,1,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.1518954991900068,1,0,1,5,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.8742673193428067,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.4817525898383501,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.6137068887681296,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1.2691973531929577,0,0,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1.6886630560817797,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,-1.6191391372982458,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1.131386470748499,0,0,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.38004447386986134,0,0,1,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-0.8759187933618142,0,0,1,1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1.3525036429341344,0,0,1,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.44915261098549286,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.2102915170035473,0,0,1,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.1903313056831964,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,-1.1824322116913155,1,0,1,5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,-1.1941307520131157,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.5799328805451917,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.2833145819806304,0,0,1,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0.286218159996964,0,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.15876155233490352,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3505497136601815,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-1.1089286957760869,0,0,1,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.7588524439223693,0,0,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,-0.7520731271121902,0,0,1,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1.277140837355217,0,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.015079361265805693,0,0,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1.1865937821921149,1,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0.43671670517879696,1,0,1,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.9739700460413067,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0.5066110417213843,1,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0.08336932030947496,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-0.9175548917855081,1,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.122672471505104,0,0,1,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,-1.512271293753086,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.32806285219371395,1,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.1089106950638295,0,0,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.36099803929997193,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,-1.406047118284982,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.137623288926817,0,0,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.7381101340696405,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.5420971824621557,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.8221222949266153,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.574146795260196,1,0,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.2864635558609575,0,0,1,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.0110655029201758,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.4046933709046727,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.20230690540850996,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.8277576825382069,1,0,1,5,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.7338945807712982,0,0,1,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.8242089783160822,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.5986218568103663,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0.23443658421667166,1,0,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.11950853311908682,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0.4597729154817524,0,0,1,4,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2439856504799955,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.8876805870064847,0,0,1,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.6590252812854656,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.5556539172727681,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.0168643531101664,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.3187574260000983,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.2090830632479746,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.386956528426067,1,0,1,5,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.7695276594783349,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.18695637519738723,1,0,1,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.032467349999023454,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.552055483637305,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.8813772978998442,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0.9381268816693327,0,0,1,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.130066549700723,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.934689013782813,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.2894597580034302,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-1.246307245252122,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,-0.6957416869920455,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-1.2805408519338244,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-1.4007614408425195,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.19473171538452466,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-0.19578722264601084,0,0,1,1,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.370857964997688,0,0,1,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.3122352632235064,1,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.4576511023778547,1,0,1,5,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.13522389607616442,0,0,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,-0.2943084097944316,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.5432376420186942,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.9249359972311945,1,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,-1.5132952074292823,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,1.380257302146227,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.4220556979121934,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.2163677734295396,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.4054759516018793,1,0,1,5,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-1.0425135371100875,1,0,1,5,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,-0.9792277417794054,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.7979977522542632,1,0,1,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.2477766993513464,1,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.0788767935686921,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.6419573231786353,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,-0.28826246012491546,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.4636144696652216,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.3646106632023169,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-0.9925758689330374,1,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.034389088940504776,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.4742620063400905,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.7311660305630956,1,0,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.3746425456656086,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.9431170282058354,1,0,1,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-1.4702226305462291,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.13561812972634898,1,0,1,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.6118954445310897,0,0,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,-1.0678653394483981,1,0,1,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.5555667640557014,1,0,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-1.1295857625084598,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-1.4597847699864002,1,0,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.728450987134309,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.5791049163250958,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0.4319154810893059,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.3809570173158732,0,0,1,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1.6745642162085608,1,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.7390869695704787,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6911083183959531,0,0,1,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.756537276511316,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.8111372131552825,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.3287022407884641,1,0,1,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-1.043659762894961,1,0,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.3495601418847354,1,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.6332132173298117,0,0,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,-0.5795259984687542,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0.7327968644017457,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0.7753117183557406,1,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5318978598472995,1,0,1,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,-1.630482064755097,1,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
