Shipment ID,Origin,Destination,Shipment Date,Planned Delivery Date,Actual Delivery Date,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Delay Duration,Shipment Duration,Is Weekend,Weather Code,Traffic Code,Distance_Traffic,Traffic_Weather,Day of Week,Month,Quarter
SHIP015239,Delhi,Ahmedabad,2024-01-25,2024-01-30,2024-02-02,Trailer,1736,Clear,Light,Yes,3,5,0,0,1,1736,0,3,1,1
SHIP015240,Mumbai,Ahmedabad,2023-09-14,2023-09-20,2023-09-22,Trailer,1900,Clear,Heavy,Yes,2,6,0,0,3,5700,0,3,9,3
SHIP015241,Kolkata,Pune,2023-05-03,2023-05-08,2023-05-10,Trailer,1508,Rain,Moderate,Yes,2,5,0,1,2,3016,2,2,5,2
SHIP015242,Ahmedabad,Kolkata,2024-02-05,2024-02-10,2024-02-10,Trailer,1518,Clear,Light,No,0,5,0,0,1,1518,0,0,2,1
SHIP015243,Bangalore,Pune,2023-03-20,2023-03-22,2023-03-22,Lorry,792,Clear,Light,No,0,2,0,0,1,792,0,0,3,1
SHIP015244,Bangalore,Jaipur,2023-07-08,2023-07-14,2023-07-14,Trailer,1877,Clear,Light,No,0,6,1,0,1,1877,0,5,7,3
SHIP015245,Chennai,Bangalore,2023-07-30,2023-08-06,2023-08-02,Truck,1104,Clear,Heavy,Yes,-4,7,1,0,3,3312,0,6,7,3
SHIP015246,Pune,Bangalore,2023-11-29,2023-12-04,2023-12-11,Trailer,1667,Fog,Moderate,Yes,7,5,0,2,2,3334,4,2,11,4
SHIP015247,Bangalore,Ahmedabad,2023-09-08,2023-09-12,2023-09-16,Lorry,1421,Clear,Heavy,Yes,4,4,0,0,3,4263,0,4,9,3
SHIP015248,Mumbai,Pune,2023-12-14,2023-12-16,2023-12-16,Container,630,Clear,Light,No,0,2,0,0,1,630,0,3,12,4
SHIP015249,Jaipur,Lucknow,2023-10-20,2023-10-23,2023-10-29,Lorry,918,Rain,Light,Yes,6,3,0,1,1,918,1,4,10,4
SHIP015250,Kolkata,Jaipur,2023-01-08,2023-01-14,2023-01-15,Container,1947,Clear,Moderate,Yes,1,6,1,0,2,3894,0,6,1,1
SHIP015251,Hyderabad,Bangalore,2023-12-09,2023-12-10,2023-12-11,Truck,363,Rain,Light,Yes,1,1,1,1,1,363,1,5,12,4
SHIP015252,Hyderabad,Ahmedabad,2023-01-10,2023-01-15,2023-01-16,Container,1735,Clear,Moderate,Yes,1,5,0,0,2,3470,0,1,1,1
SHIP015253,Jaipur,Mumbai,2024-04-24,2024-04-26,2024-04-26,Lorry,837,Clear,Light,No,0,2,0,0,1,837,0,2,4,2
SHIP015254,Chennai,Delhi,2023-05-30,2023-06-01,2023-06-06,Container,689,Rain,Heavy,Yes,5,2,0,1,3,2067,3,1,5,2
SHIP015255,Pune,Delhi,2023-03-21,2023-03-24,2023-03-25,Truck,1185,Clear,Moderate,Yes,1,3,0,0,2,2370,0,1,3,1
SHIP015256,Ahmedabad,Pune,2023-07-01,2023-07-02,2023-07-02,Truck,213,Clear,Light,No,0,1,1,0,1,213,0,5,7,3
SHIP015257,Ahmedabad,Pune,2023-10-02,2023-10-05,2023-10-06,Lorry,1189,Rain,Light,Yes,1,3,0,1,1,1189,1,0,10,4
SHIP015258,Kolkata,Hyderabad,2023-07-06,2023-07-10,2023-07-12,Lorry,1259,Fog,Light,Yes,2,4,0,2,1,1259,2,3,7,3
SHIP015259,Hyderabad,Lucknow,2024-05-29,2024-05-31,2024-05-30,Truck,420,Clear,Moderate,Yes,-1,2,0,0,2,840,0,2,5,2
SHIP015260,Delhi,Pune,2023-11-09,2023-11-12,2023-11-17,Lorry,922,Rain,Moderate,Yes,5,3,0,1,2,1844,2,3,11,4
SHIP015261,Pune,Lucknow,2023-07-18,2023-07-20,2023-07-27,Lorry,810,Clear,Heavy,Yes,7,2,0,0,3,2430,0,1,7,3
SHIP015262,Chennai,Bangalore,2024-02-02,2024-02-03,2024-02-03,Truck,278,Clear,Light,No,0,1,0,0,1,278,0,4,2,1
SHIP015263,Hyderabad,Jaipur,2023-05-07,2023-05-09,2023-05-10,Truck,885,Clear,Moderate,Yes,1,2,1,0,2,1770,0,6,5,2
SHIP015264,Ahmedabad,Lucknow,2024-01-24,2024-01-30,2024-02-01,Container,1884,Fog,Light,Yes,2,6,0,2,1,1884,2,2,1,1
SHIP015265,Ahmedabad,Jaipur,2023-05-03,2023-05-06,2023-05-08,Container,910,Rain,Moderate,Yes,2,3,0,1,2,1820,2,2,5,2
SHIP015266,Pune,Chennai,2023-12-22,2023-12-24,2023-12-27,Lorry,846,Rain,Light,Yes,3,2,0,1,1,846,1,4,12,4
SHIP015267,Ahmedabad,Kolkata,2023-06-30,2023-07-04,2023-07-08,Truck,1441,Rain,Moderate,Yes,4,4,0,1,2,2882,2,4,6,2
SHIP015268,Mumbai,Bangalore,2024-01-10,2024-01-11,2024-01-15,Truck,579,Clear,Moderate,Yes,4,1,0,0,2,1158,0,2,1,1
SHIP015269,Kolkata,Mumbai,2023-07-20,2023-07-21,2023-07-22,Lorry,520,Clear,Moderate,Yes,1,1,0,0,2,1040,0,3,7,3
SHIP015270,Jaipur,Kolkata,2023-06-04,2023-06-08,2023-06-09,Container,1252,Rain,Light,Yes,1,4,1,1,1,1252,1,6,6,2
SHIP015271,Hyderabad,Lucknow,2023-08-17,2023-08-20,2023-08-21,Lorry,934,Clear,Moderate,Yes,1,3,0,0,2,1868,0,3,8,3
SHIP015272,Pune,Mumbai,2023-05-19,2023-05-23,2023-05-25,Truck,1223,Fog,Light,Yes,2,4,0,2,1,1223,2,4,5,2
SHIP015273,Lucknow,Jaipur,2023-05-24,2023-05-26,2023-05-26,Trailer,820,Clear,Light,No,0,2,0,0,1,820,0,2,5,2
SHIP015274,Lucknow,Kolkata,2024-05-07,2024-05-08,2024-05-09,Lorry,379,Clear,Moderate,Yes,1,1,0,0,2,758,0,1,5,2
SHIP015275,Ahmedabad,Bangalore,2024-05-31,2024-06-03,2024-06-08,Truck,1000,Clear,Light,Yes,5,3,0,0,1,1000,0,4,5,2
SHIP015276,Ahmedabad,Delhi,2024-01-20,2024-01-22,2024-01-22,Truck,654,Clear,Light,No,0,2,1,0,1,654,0,5,1,1
SHIP015277,Bangalore,Delhi,2023-11-13,2023-11-19,2023-11-20,Trailer,1813,Clear,Moderate,Yes,1,6,0,0,2,3626,0,0,11,4
SHIP015278,Pune,Chennai,2023-05-05,2023-05-09,2023-05-11,Lorry,1208,Rain,Moderate,Yes,2,4,0,1,2,2416,2,4,5,2
SHIP015279,Ahmedabad,Delhi,2023-04-18,2023-04-21,2023-04-22,Trailer,1146,Clear,Moderate,Yes,1,3,0,0,2,2292,0,1,4,2
SHIP015280,Chennai,Delhi,2023-07-04,2023-07-05,2023-07-06,Container,481,Rain,Light,Yes,1,1,0,1,1,481,1,1,7,3
SHIP015281,Kolkata,Delhi,2023-09-03,2023-09-04,2023-09-05,Trailer,292,Rain,Light,Yes,1,1,1,1,1,292,1,6,9,3
SHIP015282,Kolkata,Delhi,2023-10-26,2023-11-01,2023-11-02,Truck,1919,Clear,Moderate,Yes,1,6,0,0,2,3838,0,3,10,4
SHIP015283,Pune,Kolkata,2023-12-30,2023-12-31,2023-12-31,Lorry,294,Clear,Light,No,0,1,1,0,1,294,0,5,12,4
SHIP015284,Jaipur,Bangalore,2024-01-02,2024-01-06,2024-01-06,Lorry,1281,Clear,Light,No,0,4,0,0,1,1281,0,1,1,1
SHIP015285,Delhi,Bangalore,2024-03-24,2024-03-25,2024-03-25,Truck,372,Clear,Light,No,0,1,1,0,1,372,0,6,3,1
SHIP015286,Lucknow,Pune,2023-10-12,2023-10-16,2023-10-16,Container,1337,Clear,Light,No,0,4,0,0,1,1337,0,3,10,4
SHIP015287,Bangalore,Chennai,2024-03-24,2024-03-29,2024-03-29,Truck,1581,Clear,Light,No,0,5,1,0,1,1581,0,6,3,1
SHIP015288,Bangalore,Pune,2023-10-12,2023-10-15,2023-10-16,Lorry,966,Clear,Moderate,Yes,1,3,0,0,2,1932,0,3,10,4
SHIP015289,Hyderabad,Kolkata,2023-07-08,2023-07-13,2023-07-16,Trailer,1540,Rain,Light,Yes,3,5,1,1,1,1540,1,5,7,3
SHIP015290,Kolkata,Hyderabad,2024-02-09,2024-02-14,2024-02-16,Lorry,1541,Clear,Light,Yes,2,5,0,0,1,1541,0,4,2,1
SHIP015291,Pune,Kolkata,2024-01-14,2024-01-15,2024-01-17,Container,397,Clear,Heavy,Yes,2,1,1,0,3,1191,0,6,1,1
SHIP015292,Kolkata,Hyderabad,2023-03-06,2023-03-10,2023-03-12,Container,1494,Clear,Heavy,Yes,2,4,0,0,3,4482,0,0,3,1
SHIP015293,Delhi,Chennai,2024-05-26,2024-05-30,2024-05-31,Lorry,1243,Clear,Moderate,Yes,1,4,1,0,2,2486,0,6,5,2
SHIP015294,Hyderabad,Ahmedabad,2023-09-01,2023-09-07,2023-09-07,Lorry,1928,Clear,Light,No,0,6,0,0,1,1928,0,4,9,3
SHIP015295,Delhi,Ahmedabad,2023-12-14,2023-12-15,2023-12-15,Container,233,Clear,Light,No,0,1,0,0,1,233,0,3,12,4
SHIP015296,Bangalore,Pune,2023-12-11,2023-12-16,2023-12-19,Lorry,1590,Fog,Moderate,Yes,3,5,0,2,2,3180,4,0,12,4
SHIP015297,Kolkata,Jaipur,2023-03-16,2023-03-19,2023-03-24,Lorry,1144,Clear,Light,Yes,5,3,0,0,1,1144,0,3,3,1
SHIP015298,Pune,Bangalore,2023-05-05,2023-05-09,2023-05-10,Trailer,1393,Clear,Moderate,Yes,1,4,0,0,2,2786,0,4,5,2
SHIP015299,Pune,Delhi,2024-04-02,2024-04-05,2024-04-09,Truck,989,Clear,Light,Yes,4,3,0,0,1,989,0,1,4,2
SHIP015300,Bangalore,Mumbai,2024-01-08,2024-01-10,2024-01-12,Lorry,601,Clear,Heavy,Yes,2,2,0,0,3,1803,0,0,1,1
SHIP015301,Pune,Jaipur,2024-03-10,2024-03-15,2024-03-16,Lorry,1533,Clear,Moderate,Yes,1,5,1,0,2,3066,0,6,3,1
SHIP015302,Chennai,Ahmedabad,2023-06-22,2023-06-26,2023-07-01,Truck,1301,Clear,Moderate,Yes,5,4,0,0,2,2602,0,3,6,2
SHIP015303,Delhi,Mumbai,2023-03-20,2023-03-23,2023-03-23,Truck,1193,Clear,Light,No,0,3,0,0,1,1193,0,0,3,1
SHIP015304,Pune,Kolkata,2024-01-09,2024-01-12,2024-01-16,Container,1000,Clear,Light,Yes,4,3,0,0,1,1000,0,1,1,1
SHIP015305,Ahmedabad,Hyderabad,2023-07-08,2023-07-11,2023-07-12,Lorry,964,Clear,Moderate,Yes,1,3,1,0,2,1928,0,5,7,3
SHIP015306,Pune,Lucknow,2023-02-15,2023-02-18,2023-02-18,Container,1184,Clear,Light,No,0,3,0,0,1,1184,0,2,2,1
SHIP015307,Chennai,Ahmedabad,2023-09-19,2023-09-20,2023-09-25,Trailer,313,Rain,Heavy,Yes,5,1,0,1,3,939,3,1,9,3
SHIP015308,Mumbai,Jaipur,2024-04-14,2024-04-18,2024-04-19,Truck,1286,Clear,Moderate,Yes,1,4,1,0,2,2572,0,6,4,2
SHIP015309,Hyderabad,Kolkata,2023-11-02,2023-11-05,2023-11-05,Truck,1015,Clear,Light,No,0,3,0,0,1,1015,0,3,11,4
SHIP015310,Chennai,Kolkata,2023-07-12,2023-07-13,2023-07-19,Truck,592,Rain,Moderate,Yes,6,1,0,1,2,1184,2,2,7,3
SHIP015311,Delhi,Hyderabad,2023-09-22,2023-09-23,2023-09-24,Lorry,509,Clear,Moderate,Yes,1,1,0,0,2,1018,0,4,9,3
SHIP015312,Bangalore,Ahmedabad,2023-07-07,2023-07-08,2023-07-14,Trailer,340,Rain,Light,Yes,6,1,0,1,1,340,1,4,7,3
SHIP015313,Lucknow,Chennai,2023-06-18,2023-06-21,2023-06-26,Container,990,Clear,Heavy,Yes,5,3,1,0,3,2970,0,6,6,2
SHIP015314,Chennai,Pune,2024-01-24,2024-01-25,2024-01-25,Truck,450,Clear,Light,No,0,1,0,0,1,450,0,2,1,1
SHIP015315,Lucknow,Bangalore,2023-11-02,2023-11-07,2023-11-10,Truck,1738,Rain,Light,Yes,3,5,0,1,1,1738,1,3,11,4
SHIP015316,Bangalore,Pune,2024-04-26,2024-04-27,2024-04-27,Truck,230,Clear,Light,No,0,1,0,0,1,230,0,4,4,2
SHIP015317,Pune,Bangalore,2024-03-24,2024-03-28,2024-03-30,Trailer,1354,Clear,Heavy,Yes,2,4,1,0,3,4062,0,6,3,1
SHIP015318,Chennai,Delhi,2023-05-15,2023-05-16,2023-05-25,Trailer,270,Fog,Heavy,Yes,9,1,0,2,3,810,6,0,5,2
SHIP015319,Chennai,Kolkata,2023-07-07,2023-07-09,2023-07-09,Truck,670,Clear,Light,No,0,2,0,0,1,670,0,4,7,3
SHIP015320,Jaipur,Ahmedabad,2024-01-28,2024-02-02,2024-02-07,Truck,1623,Clear,Light,Yes,5,5,1,0,1,1623,0,6,1,1
SHIP015321,Pune,Jaipur,2023-10-08,2023-10-12,2023-10-12,Lorry,1474,Clear,Light,No,0,4,1,0,1,1474,0,6,10,4
SHIP015322,Kolkata,Mumbai,2023-05-27,2023-06-03,2023-06-01,Truck,1624,Fog,Light,Yes,-2,7,1,2,1,1624,2,5,5,2
SHIP015323,Pune,Bangalore,2024-03-07,2024-03-08,2024-03-09,Truck,440,Clear,Moderate,Yes,1,1,0,0,2,880,0,3,3,1
SHIP015324,Mumbai,Jaipur,2024-05-14,2024-05-20,2024-05-20,Container,1891,Clear,Light,No,0,6,0,0,1,1891,0,1,5,2
SHIP015325,Mumbai,Lucknow,2024-05-29,2024-06-03,2024-06-05,Trailer,1649,Rain,Moderate,Yes,2,5,0,1,2,3298,2,2,5,2
SHIP015326,Hyderabad,Chennai,2023-01-02,2023-01-08,2023-01-08,Trailer,1859,Clear,Light,No,0,6,0,0,1,1859,0,0,1,1
SHIP015327,Mumbai,Ahmedabad,2023-06-08,2023-06-10,2023-06-10,Lorry,892,Clear,Light,No,0,2,0,0,1,892,0,3,6,2
SHIP015328,Chennai,Jaipur,2023-05-07,2023-05-08,2023-05-10,Trailer,363,Clear,Heavy,Yes,2,1,1,0,3,1089,0,6,5,2
SHIP015329,Chennai,Bangalore,2023-10-29,2023-11-03,2023-11-03,Truck,1688,Clear,Light,No,0,5,1,0,1,1688,0,6,10,4
SHIP015330,Pune,Jaipur,2024-01-05,2024-01-10,2024-01-12,Lorry,1748,Clear,Heavy,Yes,2,5,0,0,3,5244,0,4,1,1
SHIP015331,Delhi,Kolkata,2024-03-11,2024-03-14,2024-03-22,Lorry,958,Rain,Moderate,Yes,8,3,0,1,2,1916,2,0,3,1
SHIP015332,Lucknow,Hyderabad,2024-05-29,2024-06-01,2024-06-02,Lorry,916,Clear,Moderate,Yes,1,3,0,0,2,1832,0,2,5,2
SHIP015333,Kolkata,Chennai,2023-03-27,2023-03-30,2023-04-01,Lorry,1107,Clear,Heavy,Yes,2,3,0,0,3,3321,0,0,3,1
SHIP015334,Hyderabad,Jaipur,2024-04-04,2024-04-06,2024-04-09,Lorry,837,Fog,Moderate,Yes,3,2,0,2,2,1674,4,3,4,2
SHIP015335,Chennai,Lucknow,2024-01-17,2024-01-18,2024-01-20,Lorry,393,Fog,Light,Yes,2,1,0,2,1,393,2,2,1,1
SHIP015336,Jaipur,Lucknow,2023-11-05,2023-11-06,2023-11-08,Trailer,591,Clear,Heavy,Yes,2,1,1,0,3,1773,0,6,11,4
SHIP015337,Kolkata,Jaipur,2024-05-06,2024-05-10,2024-05-12,Truck,1210,Clear,Heavy,Yes,2,4,0,0,3,3630,0,0,5,2
SHIP015338,Delhi,Hyderabad,2023-02-19,2023-02-20,2023-02-27,Truck,415,Rain,Moderate,Yes,7,1,1,1,2,830,2,6,2,1
SHIP015339,Kolkata,Delhi,2023-01-05,2023-01-10,2023-01-14,Trailer,1609,Clear,Moderate,Yes,4,5,0,0,2,3218,0,3,1,1
SHIP015340,Delhi,Ahmedabad,2023-04-30,2023-05-03,2023-05-03,Lorry,1148,Clear,Light,No,0,3,1,0,1,1148,0,6,4,2
SHIP015341,Hyderabad,Kolkata,2024-05-17,2024-05-23,2024-05-27,Lorry,1943,Clear,Heavy,Yes,4,6,0,0,3,5829,0,4,5,2
SHIP015342,Bangalore,Jaipur,2023-01-16,2023-01-17,2023-01-19,Trailer,395,Fog,Light,Yes,2,1,0,2,1,395,2,0,1,1
SHIP015343,Jaipur,Lucknow,2023-08-28,2023-08-30,2023-08-31,Truck,698,Clear,Moderate,Yes,1,2,0,0,2,1396,0,0,8,3
SHIP015344,Pune,Jaipur,2023-08-15,2023-08-18,2023-08-19,Container,982,Clear,Moderate,Yes,1,3,0,0,2,1964,0,1,8,3
SHIP015345,Bangalore,Mumbai,2023-07-02,2023-07-04,2023-07-06,Container,841,Rain,Moderate,Yes,2,2,1,1,2,1682,2,6,7,3
SHIP015346,Ahmedabad,Mumbai,2023-09-12,2023-09-16,2023-09-17,Truck,1346,Clear,Moderate,Yes,1,4,0,0,2,2692,0,1,9,3
SHIP015347,Pune,Lucknow,2023-11-20,2023-11-23,2023-11-29,Trailer,1002,Clear,Moderate,Yes,6,3,0,0,2,2004,0,0,11,4
SHIP015348,Delhi,Lucknow,2024-02-16,2024-02-18,2024-02-19,Container,889,Clear,Moderate,Yes,1,2,0,0,2,1778,0,4,2,1
SHIP015349,Bangalore,Mumbai,2023-03-26,2023-03-31,2023-03-31,Trailer,1729,Clear,Light,No,0,5,1,0,1,1729,0,6,3,1
SHIP015350,Jaipur,Chennai,2023-01-19,2023-01-20,2023-01-21,Truck,343,Clear,Moderate,Yes,1,1,0,0,2,686,0,3,1,1
SHIP015351,Hyderabad,Chennai,2023-01-24,2023-01-27,2023-01-28,Truck,1124,Rain,Light,Yes,1,3,0,1,1,1124,1,1,1,1
SHIP015352,Lucknow,Delhi,2023-09-18,2023-09-19,2023-09-22,Lorry,354,Clear,Light,Yes,3,1,0,0,1,354,0,0,9,3
SHIP015353,Bangalore,Lucknow,2023-12-05,2023-12-06,2023-12-07,Lorry,241,Rain,Light,Yes,1,1,0,1,1,241,1,1,12,4
SHIP015354,Jaipur,Bangalore,2024-04-02,2024-04-04,2024-04-07,Truck,838,Clear,Light,Yes,3,2,0,0,1,838,0,1,4,2
SHIP015355,Chennai,Hyderabad,2024-03-20,2024-03-21,2024-03-23,Trailer,319,Clear,Light,Yes,2,1,0,0,1,319,0,2,3,1
SHIP015356,Lucknow,Mumbai,2024-05-11,2024-05-15,2024-05-15,Trailer,1328,Clear,Light,No,0,4,1,0,1,1328,0,5,5,2
SHIP015357,Delhi,Bangalore,2024-02-24,2024-02-28,2024-02-28,Container,1405,Clear,Light,No,0,4,1,0,1,1405,0,5,2,1
SHIP015358,Ahmedabad,Jaipur,2024-01-01,2024-01-07,2024-01-14,Container,1922,Fog,Light,Yes,7,6,0,2,1,1922,2,0,1,1
SHIP015359,Mumbai,Chennai,2023-01-25,2023-01-29,2023-01-29,Trailer,1297,Clear,Light,No,0,4,0,0,1,1297,0,2,1,1
SHIP015360,Mumbai,Ahmedabad,2023-10-28,2023-10-29,2023-11-04,Lorry,515,Rain,Light,Yes,6,1,1,1,1,515,1,5,10,4
SHIP015361,Pune,Mumbai,2024-02-08,2024-02-14,2024-02-21,Container,1974,Rain,Moderate,Yes,7,6,0,1,2,3948,2,3,2,1
SHIP015362,Ahmedabad,Mumbai,2023-11-02,2023-11-05,2023-11-08,Container,1103,Rain,Light,Yes,3,3,0,1,1,1103,1,3,11,4
SHIP015363,Chennai,Delhi,2023-09-08,2023-09-14,2023-09-14,Truck,1813,Clear,Light,No,0,6,0,0,1,1813,0,4,9,3
SHIP015364,Mumbai,Hyderabad,2023-05-12,2023-05-14,2023-05-15,Container,665,Clear,Moderate,Yes,1,2,0,0,2,1330,0,4,5,2
SHIP015365,Ahmedabad,Hyderabad,2024-03-11,2024-03-12,2024-03-12,Container,582,Clear,Light,No,0,1,0,0,1,582,0,0,3,1
SHIP015366,Hyderabad,Bangalore,2024-02-15,2024-02-17,2024-02-20,Truck,758,Rain,Light,Yes,3,2,0,1,1,758,1,3,2,1
SHIP015367,Lucknow,Kolkata,2023-06-09,2023-06-13,2023-06-15,Lorry,1442,Fog,Light,Yes,2,4,0,2,1,1442,2,4,6,2
SHIP015368,Delhi,Pune,2024-01-16,2024-01-20,2024-01-22,Truck,1325,Clear,Heavy,Yes,2,4,0,0,3,3975,0,1,1,1
SHIP015369,Jaipur,Kolkata,2024-05-07,2024-05-08,2024-05-13,Trailer,233,Clear,Moderate,Yes,5,1,0,0,2,466,0,1,5,2
SHIP015370,Hyderabad,Chennai,2024-01-11,2024-01-14,2024-01-20,Trailer,1143,Fog,Light,Yes,6,3,0,2,1,1143,2,3,1,1
SHIP015371,Lucknow,Kolkata,2023-08-04,2023-08-10,2023-08-13,Lorry,1858,Rain,Heavy,Yes,3,6,0,1,3,5574,3,4,8,3
SHIP015372,Pune,Lucknow,2024-02-19,2024-02-23,2024-02-25,Truck,1428,Clear,Heavy,Yes,2,4,0,0,3,4284,0,0,2,1
SHIP015373,Ahmedabad,Mumbai,2024-04-16,2024-04-19,2024-04-20,Lorry,1005,Rain,Light,Yes,1,3,0,1,1,1005,1,1,4,2
SHIP015374,Bangalore,Kolkata,2024-01-10,2024-01-12,2024-01-13,Truck,737,Clear,Moderate,Yes,1,2,0,0,2,1474,0,2,1,1
SHIP015375,Lucknow,Mumbai,2023-03-18,2023-03-22,2023-03-26,Trailer,1273,Clear,Heavy,Yes,4,4,1,0,3,3819,0,5,3,1
SHIP015376,Delhi,Chennai,2023-12-15,2023-12-17,2023-12-18,Trailer,633,Clear,Moderate,Yes,1,2,0,0,2,1266,0,4,12,4
SHIP015377,Chennai,Kolkata,2024-04-02,2024-04-07,2024-04-08,Container,1790,Clear,Moderate,Yes,1,5,0,0,2,3580,0,1,4,2
SHIP015378,Bangalore,Ahmedabad,2024-02-28,2024-03-03,2024-03-05,Truck,1339,Clear,Heavy,Yes,2,4,0,0,3,4017,0,2,2,1
SHIP015379,Lucknow,Kolkata,2023-12-18,2023-12-20,2023-12-20,Lorry,751,Clear,Light,No,0,2,0,0,1,751,0,0,12,4
SHIP015380,Jaipur,Bangalore,2024-03-21,2024-03-23,2024-03-23,Lorry,632,Clear,Light,No,0,2,0,0,1,632,0,3,3,1
SHIP015381,Hyderabad,Jaipur,2023-09-30,2023-10-04,2023-10-06,Lorry,1280,Rain,Moderate,Yes,2,4,1,1,2,2560,2,5,9,3
SHIP015382,Mumbai,Ahmedabad,2023-03-10,2023-03-15,2023-03-22,Lorry,1525,Fog,Moderate,Yes,7,5,0,2,2,3050,4,4,3,1
SHIP015383,Pune,Chennai,2023-06-06,2023-06-08,2023-06-09,Truck,888,Clear,Moderate,Yes,1,2,0,0,2,1776,0,1,6,2
SHIP015384,Delhi,Ahmedabad,2023-06-25,2023-06-26,2023-06-27,Container,448,Clear,Moderate,Yes,1,1,1,0,2,896,0,6,6,2
SHIP015385,Bangalore,Delhi,2024-03-09,2024-03-10,2024-03-14,Truck,295,Fog,Heavy,Yes,4,1,1,2,3,885,6,5,3,1
SHIP015386,Jaipur,Lucknow,2024-01-14,2024-01-17,2024-01-17,Container,921,Clear,Light,No,0,3,1,0,1,921,0,6,1,1
SHIP015387,Lucknow,Bangalore,2023-03-27,2023-04-02,2023-04-09,Lorry,1899,Clear,Heavy,Yes,7,6,0,0,3,5697,0,0,3,1
SHIP015388,Pune,Ahmedabad,2023-09-26,2023-10-02,2023-10-09,Container,1895,Fog,Light,Yes,7,6,0,2,1,1895,2,1,9,3
SHIP015389,Mumbai,Jaipur,2023-06-02,2023-06-08,2023-06-09,Lorry,1903,Rain,Light,Yes,1,6,0,1,1,1903,1,4,6,2
SHIP015390,Hyderabad,Mumbai,2023-03-22,2023-03-24,2023-03-24,Lorry,730,Clear,Light,No,0,2,0,0,1,730,0,2,3,1
SHIP015391,Hyderabad,Bangalore,2023-08-21,2023-08-22,2023-08-30,Trailer,519,Rain,Light,Yes,8,1,0,1,1,519,1,0,8,3
SHIP015392,Pune,Hyderabad,2023-09-03,2023-09-05,2023-09-07,Lorry,660,Rain,Moderate,Yes,2,2,1,1,2,1320,2,6,9,3
SHIP015393,Ahmedabad,Bangalore,2023-05-28,2023-05-29,2023-05-29,Container,594,Clear,Light,No,0,1,1,0,1,594,0,6,5,2
SHIP015394,Lucknow,Mumbai,2023-03-08,2023-03-11,2023-03-11,Lorry,967,Clear,Light,No,0,3,0,0,1,967,0,2,3,1
SHIP015395,Pune,Ahmedabad,2023-01-08,2023-01-09,2023-01-09,Trailer,413,Clear,Light,No,0,1,1,0,1,413,0,6,1,1
SHIP015396,Pune,Delhi,2024-01-18,2024-01-21,2024-01-22,Trailer,1119,Clear,Moderate,Yes,1,3,0,0,2,2238,0,3,1,1
SHIP015397,Bangalore,Hyderabad,2023-01-08,2023-01-11,2023-01-12,Trailer,1012,Rain,Light,Yes,1,3,1,1,1,1012,1,6,1,1
SHIP015398,Ahmedabad,Chennai,2024-02-29,2024-03-01,2024-03-03,Trailer,292,Fog,Light,Yes,2,1,0,2,1,292,2,3,2,1
SHIP015399,Pune,Bangalore,2023-02-18,2023-02-24,2023-02-27,Container,1961,Clear,Moderate,Yes,3,6,1,0,2,3922,0,5,2,1
SHIP015400,Jaipur,Bangalore,2023-02-18,2023-02-22,2023-02-24,Trailer,1323,Clear,Light,Yes,2,4,1,0,1,1323,0,5,2,1
SHIP015401,Hyderabad,Chennai,2023-06-20,2023-06-22,2023-06-22,Lorry,820,Clear,Light,No,0,2,0,0,1,820,0,1,6,2
SHIP015402,Delhi,Ahmedabad,2024-01-15,2024-01-18,2024-01-19,Container,1147,Clear,Moderate,Yes,1,3,0,0,2,2294,0,0,1,1
SHIP015403,Bangalore,Jaipur,2023-08-12,2023-08-13,2023-08-13,Trailer,321,Clear,Light,No,0,1,1,0,1,321,0,5,8,3
SHIP015404,Pune,Kolkata,2023-01-12,2023-01-16,2023-01-18,Container,1437,Rain,Moderate,Yes,2,4,0,1,2,2874,2,3,1,1
SHIP015405,Bangalore,Lucknow,2023-04-13,2023-04-16,2023-04-18,Lorry,1131,Fog,Light,Yes,2,3,0,2,1,1131,2,3,4,2
SHIP015406,Kolkata,Delhi,2023-12-03,2023-12-04,2023-12-11,Container,340,Clear,Heavy,Yes,7,1,1,0,3,1020,0,6,12,4
SHIP015407,Pune,Bangalore,2023-09-05,2023-09-07,2023-09-09,Truck,796,Clear,Heavy,Yes,2,2,0,0,3,2388,0,1,9,3
SHIP015408,Chennai,Delhi,2024-02-13,2024-02-16,2024-02-16,Trailer,966,Clear,Light,No,0,3,0,0,1,966,0,1,2,1
SHIP015409,Bangalore,Kolkata,2024-05-31,2024-06-05,2024-06-07,Truck,1589,Clear,Heavy,Yes,2,5,0,0,3,4767,0,4,5,2
SHIP015410,Mumbai,Pune,2023-02-09,2023-02-13,2023-02-13,Lorry,1288,Clear,Light,No,0,4,0,0,1,1288,0,3,2,1
SHIP015411,Bangalore,Kolkata,2024-02-19,2024-02-25,2024-02-26,Container,1830,Rain,Light,Yes,1,6,0,1,1,1830,1,0,2,1
SHIP015412,Kolkata,Bangalore,2023-02-19,2023-02-25,2023-03-04,Lorry,1922,Clear,Heavy,Yes,7,6,1,0,3,5766,0,6,2,1
SHIP015413,Hyderabad,Jaipur,2024-04-20,2024-04-21,2024-04-21,Lorry,483,Clear,Light,No,0,1,1,0,1,483,0,5,4,2
